Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1825,N/A,2020-07-29 10:00:49 EDT,2020-07-29,10:00:49,Link,6,4,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1492708507584167,"ACTION ALERT TODAY, Per Rita Palma: Please circulate!!! Children's Health Defense has filed a lawsuit challenging the inhuman restrictions on the medical exemption to vaccines in New York State. Please share this information with your contacts within the legislative offices. We already know from my post last week that NYS plans to switch out our good bill that protects the medical exemption A10813/ S7573 with a bill that restricts it even further and scare doctors away from writing them. Their plan is to have it mirror California's SB 276. We cannot let this happen. Make this a voting issue with your representatives. We already know they don't care about us or disabled children. They care about their next election, their own skin and their pockets. Period. And keep in mind all these bad policies circle back to King Cuomo. Make sure you attend the Cuomo's Gotta Go Rally August 3rd in Albany. Let's unite our groups and our voices! In unity and numbers there is tremendous strength and the ability to accomplish anything.",https://childrenshealthdefense.org/news/legal-team-led-by-robert-f-kennedy-jr-sues-new-york-state-for-denying-lawful-medical-exemptions-to-allow-medically-fragile-children-back-in-school/,,,"Legal Team Led by Robert F. Kennedy, Jr. Sues New York State on Behalf of Families for Denying Lawful Medical Exemptions to School Children • Children's Health Defense","An online press conference will take place Thursday, July 30th at 10:00 a.m. ET with the legal team, doctors and several of the plaintiffs (parent and",,,,-3.33
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39903,N/A,2020-07-29 09:30:13 EDT,2020-07-29,09:30:13,Status,123,15,99,0,1,3,0,1,4,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159497345946789,"Hello, I have just called to cancel my anti-d injection which they booked me in for before I looked into it. The midwife I spoke to went on and on about how important it was and that I am putting my baby at risk by not having it. I told her I had looked into it and was very confident in my decision to not have it at this time and if I felt I needed it then I would reconsider. She tried to make me feel really bad about not having and asked if I knew the risks of not having. I said that I knew and I also knew the risks of having it and that I thought the risks of having it outweighed the minimal risk of not having it. She said she was making a note that I had declined it and that I should speak to my midwife at 28 week appointment about why I am declining it and that she will give me lots of information about why it is so important to have it. She asked if I had looked at the NICE guidelines and I told her I had but again I had made my decision and I was confident in not having the injection. She said to me that they can’t pin me down and give it to me but it is very very strongly recommended to have it. Has anyone else experienced anything like this? I felt like she was trying in any way she could to try and convince me to have it. I’m dreading telling them I’m declining whooping cough and flu vaccination as well",,,,,,,,,2.12
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39903,N/A,2020-07-29 09:29:24 EDT,2020-07-29,09:29:24,Status,29,2,27,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159497465401789,Which SLS free toothpaste do people use /can recommend please ?,,,,,,,,,-2
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-29 08:59:24 EDT,2020-07-29,08:59:24,Native Video,2,1,0,1,0,0,0,0,0,0,share,-,0,0,0,00:00:00,https://www.facebook.com/groups/643541389464960/permalink/922269508258812,,https://www.facebook.com/groups/329620620894984/permalink/868194433704264/,,,Ioni,Is PM Morrison turning Labor or just playing a sad game?,,,,-9.5
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-29 08:53:14 EDT,2020-07-29,08:53:14,Photo,3,0,1,0,0,0,0,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/922266168259146,,,,,,,,,,-7.67
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-29 08:52:30 EDT,2020-07-29,08:52:30,Link,5,2,1,1,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/922265638259199,wa,https://cairnsnews.org/2020/07/29/dopey-dans-masks-are-a-sure-thing/,,,Dopey Dan’s masks are a sure thing,Visit the post for more.,,,,-4.2
New Yorkers for Medical Freedom and Parental Rights,,1218342048354149,none,,,2020-01-05 23:47:04 EST,1825,N/A,2020-07-29 08:35:55 EDT,2020-07-29,08:35:55,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1218342048354149/permalink/1492650917589926,!,https://www.facebook.com/photo.php?fbid=10223385306564718&set=p.10223385306564718&type=3,,,Allie,"Heads up! The CDC is holding an emergency meeting Wed to discuss the CoronaVirus Vaccine for EVERYONE, adults & children! 

The 30th is last day for public comments. Use code: CDC-2020-0081 at the below address to search and submit your comment.

https://t.co/T0nR3j54iR - gov link to docket

(Tomorrows agenda)",,,,-0.94
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-29 08:01:22 EDT,2020-07-29,08:01:22,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/922232981595798,,,,,,,,,,-46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-29 07:26:30 EDT,2020-07-29,07:26:30,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,6928,0,00:56:17,https://www.facebook.com/groups/643541389464960/permalink/922212868264476,,,,,,,,,,-38
Vaccine Induced Autoimmune Disease,,1605232133111028,none,,,2020-01-05 23:46:23 EST,1536,N/A,2020-07-29 07:24:23 EDT,2020-07-29,07:24:23,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1605232133111028/permalink/2407411216226445,"Call to Action Notice of meeting and request for comment. Summary In accordance with the Federal Advisory Committee Act, the CDC, announces the following meeting of the Advisory Committee on Immunization Practices (ACIP). This meeting is open to the public. Time will be available for public comment. The meeting will be webcast live via the World Wide Web. Dates The meeting will be held on July 29, 2020, from 10 a.m. to 4 p.m., EDT (times subject to change). Written comments must be received on or before July 30, 2020. ",https://www.regulations.gov/document?D=CDC-2020-0081-0001,,,www.regulations.gov,,,,,-19
Vaccine Induced Autoimmune Disease,,1605232133111028,none,,,2020-01-05 23:46:23 EST,1536,N/A,2020-07-29 07:15:43 EDT,2020-07-29,07:15:43,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1605232133111028/permalink/2407407086226858,,https://www.regulations.gov/document?D=CDC-2020-0081-0001,,,www.regulations.gov,,,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-29 07:09:38 EDT,2020-07-29,07:09:38,Photo,13,4,1,3,0,1,0,2,2,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/922204171598679,,https://www.facebook.com/1545904832089721/photos/a.1692530377427165/2956347777712079/?type=3,,,No Snitches Allowed,,,,,-1.77
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-29 06:54:49 EDT,2020-07-29,06:54:49,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/922196788266084,,,,,,,,,,-46
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-29 06:51:49 EDT,2020-07-29,06:51:49,Status,10,1,4,0,0,0,5,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/922194398266323,,,,,,,,,,-2.1
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-29 06:45:32 EDT,2020-07-29,06:45:32,Status,9,1,4,0,0,0,0,0,4,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/922190124933417,This is the two girls that selfishly went around Brisbane knowing they had COVID went to work with children after flying from Melbourne.,,,,,,,,,-2.33
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-29 06:38:46 EDT,2020-07-29,06:38:46,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/922186084933821,These is where the two females have been knowingly with covid,https://www.facebook.com/1524698857748303/posts/2614341472117364/,,,This is a re-share of a post,"BREAKING: NO ONE from Greater Sydney will be allowed to enter Queensland from 1am Saturday. 

here’s the full list of local government areas: 
• Bayside
• Blacktown City
• Blue Mountains City
• Burwood
• Camden
• Campbelltown City
• Canada Bay City
• Canterbury-Bankstown
• Central Coast
• Cumberland
• Fairfield City
• Georges River
• Hawkesbury City
• Hornsby Shire
• Hunter’s Hill Municipality
• Inner West
• Ku-ring-gai
• Lane Cove Municipality
• Liverpool City
• Mosman Municipality
• North Sydney
• Northern Beaches
• Parramatta City
• Penrith City
• Randwick City
• Ryde City
• Strathfield Municipality
• Sutherland Shire
• Sydney City
• The Hills Shire
• Waverley
• Willoughby City
• Wollondilly Shire
• Woollahra City",,,,-21
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-29 06:35:33 EDT,2020-07-29,06:35:33,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/922184348267328,,,,,,,,,,-42
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39903,N/A,2020-07-29 06:29:31 EDT,2020-07-29,06:29:31,Status,5,0,5,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159497255251789,"Good morning. I would like to find a homeopath, preferably near me in NW3 , London. Can someone recommend please ?! Thank you ....",,,,,,,,,-11.6
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-29 06:24:55 EDT,2020-07-29,06:24:55,Native Video,0,0,0,0,0,0,0,0,0,0,share,-,0,0,0,00:00:00,https://www.facebook.com/groups/643541389464960/permalink/922179298267833,,https://www.facebook.com/groups/329620620894984/permalink/868113220379052/,,,Ioni,"This Chinese Belt and Road is a threat to Western sovereignty. What has Daniel Andrews done to Australia by signing up to Belts  and Road?
Alan Jones explains the dangers.",,,,-38
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39903,N/A,2020-07-29 06:07:13 EDT,2020-07-29,06:07:13,Status,19,2,17,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159497245566789,Just had phone call and text saying to contact my doctors and discuss my sons vaccinations.. Has anyone wrote a letter instead as I get anxiety about ringing,,,,,,,,,-3.05
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39903,N/A,2020-07-29 06:04:39 EDT,2020-07-29,06:04:39,Status,19,0,19,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159497197516789,Can anyone recommend a good beaker for my baby as he won’t take a bottle (I’ve tried them all) and I need to go back to work!! Have heRd some babies go straight from boob to beaker but want to make sure I get the right one do I don’t distress him.,,,,,,,,,-3.05
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39903,N/A,2020-07-29 04:36:02 EDT,2020-07-29,04:36:02,Status,7,0,7,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159497130591789,Hi. My finger gets sore sometimes but then my toddler banged against it. It is swollen and really painful..photo in comment below.,,,,,,,,,-8.29
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39903,N/A,2020-07-29 04:19:10 EDT,2020-07-29,04:19:10,Status,47,2,45,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159497108641789,"Hi everyone, does anyone suffer from arthritis in their feet and found anything that gives them relief? I’ve not been diagnosed but i can hardly walk each morning. It gets better throughout the day but I realised I’m actually in pain pretty much all the time. The only relief is when I have a hot bath or am cold water swimming. Any handy hints or supplements I should be taking would be amazing. Thankyou 🙏",,,,,,,,,-1.23
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39903,N/A,2020-07-29 03:44:36 EDT,2020-07-29,03:44:36,Status,3,0,3,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159497062551789,"Hi all, does anyone have some natural remedy ideas for gastritis my only symptom is a dull pain in the middle of my abdomen that lasts a few minutes after anything I eat or drink (even water) it’s been lingering for about 5 or 6 days now.",,,,,,,,,-19.33
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,N/A,N/A,2020-07-29 03:24:13 EDT,2020-07-29,03:24:13,Link,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/922090168276746,,https://cairnsnews.org/2020/07/29/the-insane-leading-the-blind/,,,The insane leading the blind,"James Howard Kunstler On our way to becoming a nation of hobos, the Democratic Party’s Antifa shock troops brought out the lethal weapons this weekend, hoping to provoke a Kent State 2.0 type blood…",,,,-10.5
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39903,N/A,2020-07-29 03:01:52 EDT,2020-07-29,03:01:52,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159493245186789,Has anyone had the biocompatibility test before getting fillings through Clifford materials? My dentists offers the test through them but it’s 400 dollars. ,http://www.ccrlab.com/index.html,,,Welcome to Clifford Consulting & Research Online - North American English version,Materials Reactivity Testing evaluates the antibodies found in your blood to know which materials used in your body pose a systemic risk.,,,,-120
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,39903,N/A,2020-07-29 03:01:41 EDT,2020-07-29,03:01:41,Link,9,8,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159491429396789,,https://www.facebook.com/113729410010221/posts/322724559110704/,,,This is a re-share of a post,"MASK - LETTER TEMPLATE FOR SCHOOLS 

************

Dear ,

I am writing regarding the very troubling but sadly not unexpected news broken by The Telegraph last night that teaching unions are now calling for compulsory masks for children in secondary schools.  I strongly oppose this move, and I am struggling to believe this is now seriously being called for and considered for children, all day,  in schools.  Were this to take effect, I would seriously consider deregistering my child from the education system.  Such an action would be disproportionate, harmful, and further damage children- 67% of whom had already suffered mental health damage from the lockdown itself by April 2020 from the government’s own data and reported in SAGE minutes. I also fear this stands to fracture the vital relationships between teachers and parents, and teachers and students.

Children play a limited role in transmission of COVID-19 – supported by a growing body of evidence and summarized by the RCPCH here https://www.rcpch.ac.uk/resources/covid-19-research-evidence-summaries.  
Mark Woolhouse of SAGE confirmed recently that review of all data shows they cannot find a single case of a child transmitting the virus to a teachers. Children are at almost zero risk from the virus itself. Therefore any extreme intervention imposed upon them is by its nature disproportionate and the onus is on proposers to show a strong body of evidence demonstrating without a shadow of a doubt that this would be beneficial, and does not harm children. Such a body of evidence does not exist- even the decisions on masking in the wider adult community for short periods has not been evidence based according to Professor Carl Heneghan, Professor of Evidence based Medicine who states “It would appear that despite two decades of pandemic preparedness, there is considerable uncertainty as to the value of wearing masks.”
https://www.cebm.net/covid-19/masking-lack-of-evidence-with-politics/

I am aware that this announcement is likely to have been triggered in part by the DELVE report that recommended face coverings be considered in older children.  However, there are a number of issues with this recommendation including but not limited to:
- Only one educationalist was represented in this working committee
- They fail to present evidence on the specific benefits of viral transmission in a school setting, nor do they consider any of the harms for individuals or on the wider school community, Nor do they consider the specific impact on SEN students, including those with autism or hearing issues for whom widespread community masking in schools would be even more detrimental. 
- The assertion that language development in secondary schools is not an issue is false, particularly given that there are many students for whom English is not their first language.
- They do not consider the ethical and psychological issues , nor do they consider the inevitable impact on safeguarding. 

Professor Trish Greenhalgh, one of the leading proponents of masking in the general community, herself stated that these are ultimately ethical as well as scientific decisions.   She told the TES:
“ I’m not a teacher or a child psychologist, but I am a parent. Masks work the same way on a child as they do on an adult – they mainly protect other people, but they do offer some protection for the individual. 
On the other hand, kids’ mental health and social wellbeing is really important right now. If compulsory masking is going to tip some kids into a bad space after weeks of stressful lockdown, we need to balance that risk with the potential benefits.

Ethically, it’s difficult since the people who benefit are different in these two scenarios. “
https://www.tes.com/news/coronavirus-schools-reopening-do-teachers-need-wear-face-masks

There is a body of expert opinion available at www.reachwell.org which shows the severe damage that has been experienced by adolescents as a result of the response to COVID-19.  A longitudinal cohort study “Longitudinal increases in childhood depression during the COVID-19 lockdown in a UK cohort“ discovered a significant increase in depression in children in the UK.  https://osf.io/v7f3q/.  A research study in the US noted that depression symptoms increased from 31% to 68% - closely mirroring the data from the DfE. 
It is essential that no further disproportionate measures are enacted to increase the damage to this cohort of children. There is no compelling evidence that this intervention will be of benefit, and no evidence that it will not harm children.  Rather, the body of evidence suggests it is likely to do further harm to children who have already suffered disproportionately as a result of this crisis. 
I urge you to use your influence as an education leader to ensure that this damaging intervention does not become a reality for the students in your care, or for teachers – many of whom robustly oppose this (truncated)",,,,-6.67
