Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-21 04:42:00 EST,2020-11-21,04:42:00,Link,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1013197719165990,"Facebook wants to supress this playing around with software names. Call it what you may, It's verifiable. Chanel Rion, OANN says: DOMINION DELETED 2.7 MILLION TRUMP VOTES NATIONWIDE. DATA ANALYSIS FINDS 221,000 PENNSYLVANIA VOTES SWITCHED FROM PRESIDENT TRUMP TO BIDEN. 941,000 TRUMP VOTES DELETED. STATES USING DOMINION VOTING SYSTEMS SWITCHED 435,000 VOTES FROM TRUMP TO BIDEN.”",https://www.gatestoneinstitute.org/16770/stolen-election,,,This is a re-share of a post,"If Sidney Powell, Attorney, says it’s true, it’s true.  She has said she never says anything unless it can be proved in a court of law. She describes Dominion software as set up to cheat and docs support that it was.

Here’s the truth: 

Reports are pouring in of massive corruption and fraud in the 2020 U.S. presidential elections. The allegations run the gamut from ballot harvesting to rigged software, from duplicate voting to voting by deceased people, from outdated voter rolls to failing to match signatures, and from voter intimidation to altering the vote count. Whistleblowers in several states have signed affidavits that allege criminal activity during the voting process.",,,,-0.88
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40818,N/A,2020-11-21 04:14:54 EST,2020-11-21,04:14:54,Status,24,1,23,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159813559021789,"Could anyone explain why you would get a constant pins and needles type feeling in one foot? The feeling also seems to travel up to about the knee area but isn't as strong. Been having this very frequent now in the same area and Google just freaked me out when I looked it up 🤦‍♀️ Any ways to get rid of this feeling would be amazing thanks, as it's now preventing me from sleeping well. Tia",,,,,,,,,-1.79
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40818,N/A,2020-11-21 04:11:58 EST,2020-11-21,04:11:58,Status,4,1,3,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159813466736789,"Hi guys, so I am trying to find a really good Vit C, Zinc and Vit D but in either liquid or powder form. Me and the older 2 kids have been taking tablet form but I'm adding my 18 months into the mix and trying to avoid buying both. Any advice would be great 😊",,,,,,,,,-10.75
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-21 03:27:59 EST,2020-11-21,03:27:59,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1013162635836165,,https://www.youtube.com/watch?v=D5fDUv89ElA&feature=share,,,Joe Biden Delivers One Of His Most BIZARRE Speeches Yet,LIKE & SUBSCRIBE for new videos everyday. http://bit.ly/2QA8RbN WATCH: Joe Biden Visits Kenosha And Addresses The Community With A Confusing Speech Watch the...,,,,-38
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40818,N/A,2020-11-21 03:19:47 EST,2020-11-21,03:19:47,Photo,7,1,6,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159812014396789,Apologies if this is not the place! I'm just wondering which pillow would be best chem-free option for my almost 17 month. Do I go with the Clevamama toddler pillow or just a natural wool pillow? The Clevamama claims to be Oeko Tex standard but it doesn't say this in every site it's listed on 🤷🏻‍♀️,https://www.facebook.com/photo.php?fbid=10164648066705089&set=gm.10159812014396789&type=3,,,Photos from Natalie Sung's post,,,,,-10.86
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40818,N/A,2020-11-21 03:19:38 EST,2020-11-21,03:19:38,Status,7,0,7,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159812030341789,"Evening all, just looking for some advice on the flu vaccination consent forms. I've just received one from my son's school and not sure whether I should fill in the declination section or just leave it. I have sent an email in to the school prior to this specifying that no vaccinations should be given without my consent. Any advice would be really appreciated 🤗",,,,,,,,,-6.14
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40818,N/A,2020-11-21 03:19:32 EST,2020-11-21,03:19:32,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159812261361789,"Was feeling empowered to tick the red decline box on kid's vaccine forms, so no to flu mist and no to teenagers tetanus, polio, HPV booster and flu. 🤗 First time I've declined , my teenager had refused anyway based on being needle phobic, so he's pleased ( which I'm sure has developed from having swine flu jabs as toddler and that was 8 jabs over four weeks 😭) now feeling anxious that Covid Vax will be made compulsory 🤔😡",,,,,,,,,-86
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40818,N/A,2020-11-21 03:19:25 EST,2020-11-21,03:19:25,Status,31,0,28,0,0,0,0,1,0,2,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159812359841789,Hi. I'm pregnant with baby 4 and with my other 3 I had that injection that helps you get the placenta out asap. Mine all did with in seconds. However after reading a bit on here I can see that perhaps that was related to my uncontrollable shaking after where it was difficult to hold baby because I felt so out of it. Also my after pains have been as painful as labour contractions - would this also be due to that injection. Would love to experience birth and hold baby without all that pain and shaking after. But maybe that's what happens anyway? Tia,,,,,,,,,-1.39
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40818,N/A,2020-11-21 03:19:02 EST,2020-11-21,03:19:02,Status,42,0,41,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159813454486789,My 4 year old would love to have a bubble bath buuuuuuut all the bubble bath soap I'm finding is chemical after chemical. 😭 Is there anything clean that will sud up properly for the bubble bath she wants?,,,,,,,,,-1.02
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-21 02:44:24 EST,2020-11-21,02:44:24,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1013143459171416,,https://www.youtube.com/watch?v=L_adnqZzEnc,,,Jesus was married 'Proof',"قنبلة على خُطا "" شفرة دافنشي "" ! ----------------------------------------- أعلنت صحيفة ديلي ميل البريطانية، انه تم العثور على جزء من ورقة بردي قديمة بها إثبا...",,,,-38
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-21 02:14:18 EST,2020-11-21,02:14:18,Photo,24,13,1,6,1,0,3,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1013131092505986,,https://www.facebook.com/photo.php?fbid=198247241771572&set=gm.1013131092505986&type=3,,,,,,,,1.04
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-21 01:00:04 EST,2020-11-21,01:00:04,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1013100835842345,,,,,This is a re-share of a post,,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-20 23:33:03 EST,2020-11-21,23:33:03,Native Video,4,0,0,1,2,0,0,0,0,1,share,No,0,3944784,0,00:11:59,https://www.facebook.com/groups/643541389464960/permalink/1013064779179284,,https://www.facebook.com/martynlloydiles/videos/619579262175340/,,,Martyn Iles,"I'm not sure I can think of anything more beautiful and honourable than a mother.

Subscribe on YouTube: https://bit.ly/2qxMNVW",,,,-4.75
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-20 23:19:05 EST,2020-11-21,23:19:05,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1013058222513273,,http://theothersideofvaccines.com/2018/12/7-reasons-why-antibodies-cant-possibly-provide-immunity/,,,7 Reasons Why Antibodies Can’t Possibly Provide Immunity – The Other Side of Vaccines,"There is a massive vaccine industry that rakes in billions in profits, based on the belief that if you have antibodies, you are ‘protected’. Here’s 7 reasons why that belief needs a re-think…",,,,-36
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-20 22:59:35 EST,2020-11-21,22:59:35,YouTube,1,0,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1013048245847604,"My daughter and I are singing this In the garden ,she is such a good singer.",https://www.youtube.com/watch?v=FGGo8LFmbjs&feature=share,,,Lewis Capaldi - Someone You Loved (Lyrics),🎧 Follow our Spotify playlists: https://spoti.fi/2Xk6BIV Stream Lewis Capaldi - Someone You Loved (Lyrics) https://open.spotify.com/artist/4GNC7GD6oZMSxPGyXy...,,,,-19
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,95,N/A,2020-11-20 22:54:13 EST,2020-11-21,22:54:13,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/370992464181723,,,,,,,,,,-34
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,95,N/A,2020-11-20 22:43:54 EST,2020-11-21,22:43:54,Status,4,3,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/370988114182158,,,,,,,,,,-0.67
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-20 21:42:08 EST,2020-11-21,21:42:08,Native Video,2,2,0,0,0,0,0,0,0,0,share,No,0,1957311,0,00:04:04,https://www.facebook.com/groups/643541389464960/permalink/1013011152517980,,https://www.facebook.com/officialteamtrump/videos/5138995672784743/,,,Team Trump,Pearson Sharp: Michigan is back in play!,,,,-0.89
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-20 21:03:59 EST,2020-11-21,21:03:59,Photo,14,9,1,4,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1012993305853098,,,,,,,,,,-1.64
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-20 21:00:15 EST,2020-11-21,21:00:15,Status,12,8,0,3,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1012990645853364,,,,,,,,,,-1.75
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-20 19:43:04 EST,2020-11-21,19:43:04,YouTube,1,0,0,0,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1012956159190146,,https://www.youtube.com/watch?v=SdwcrFu5Tds&feature=share,,,‘THEY ARE HIDING!’ Dominion Voting Systems BACKS OUT of Testifying in PA!!!,✅ THIS WEEKEND ONLY! Get 50% OFF EVERYTHING in our Turley Talks Merch Store and help BENEFIT Blessings of Hope Ministry! Make sure to enter code BLACKFRIDAYB...,,,,-19
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,94,N/A,2020-11-20 19:14:43 EST,2020-11-21,19:14:43,Photo,4,3,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/370885407525762,,,,,,,,,,-0.76
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,94,N/A,2020-11-20 19:12:28 EST,2020-11-21,19:12:28,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/370884527525850,,,,,,,,,,-24
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40818,N/A,2020-11-20 19:04:55 EST,2020-11-21,19:04:55,Status,36,1,34,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159812468936789,"My husband is desperate to sort out his ear and I’d like to avoid him taking antibiotics! He has ringing in his ear, fluid build-up, soreness, and deafness. I don’t know whether I should drop coconut oil or colloidal silver in as it’s very wet in there already, so I’d like to know that please, and I’d like to give him a homeopathic remedy if possible. I know about garlic but he didn’t like that when he tried it once before and I know about half a warm onion! Thanks 😊",,,,,,,,,-1.19
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40818,N/A,2020-11-20 19:04:48 EST,2020-11-21,19:04:48,Status,20,1,16,0,0,0,0,0,1,2,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159812609201789,"Hello! My daughter started school in reception this September. We have had a letter sent home from school from NHS asking us to complete. Re hearing, sight, any support needed including ticking if her vaccinations are up to date including flu vaccine. I was asked to complete the online form a few weeks ago re if i gave my consent to my 4 year old daughter being given the flu nasal spray vaccine at school this week. (At school!) I wasnt able to leave the reason why i didn't want her having it blank, as it said form not complete so i gave a reason. I've also had 3 phone calls by NHS this week!...wanting to ask me questions about my 3 year old boy re flu nasal spray vaccine. A friend of mine 16 odd years ago (maybe longer) was told she had to get her boys vaccinated or she couldn""t attend the school. That's not the case now i believe. Wondering what is your advice for what do i do re this form thats been sent home and needs to be returned by 4th Dec!?",,,,,,,,,-2.15
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40818,N/A,2020-11-20 19:04:16 EST,2020-11-21,19:04:16,Status,9,0,9,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159812622876789,"Hi all, so not sure if this is a silly question but I’m 6 weeks post pardum and breast feeding. During my pregnancy my boobs grew a cup size, however one breast seemed to grow and change a whole lot more than the other. The areola is bigger and lighter in colour and the overall breast is bigger. Anyways, I was just looking at both breasts today and thought how different they look, like everything is different about them. Should I be worried or is this normal? Anyone else have this experience? Sorry for the randomness! But I guess it’s worrying me a little.",,,,,,,,,-4.78
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-20 17:53:43 EST,2020-11-20,17:53:43,Photo,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1012908719194890,,,,,,,,,,-11.5
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,94,N/A,2020-11-20 17:29:47 EST,2020-11-20,17:29:47,Photo,4,2,0,1,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/370837060863930,,https://www.facebook.com/112079237289867/photos/a.112086253955832/159100352587755/?type=3,,We're locked down for our own safety. So was Jeffrey Epstein.,Common Sense Extremists: The Fire Rises,,,,,-0.76
Christians rejecting Covid-19 Vaccine,,299208331360137,none,,,2020-11-12 00:31:40 EST,94,N/A,2020-11-20 17:29:26 EST,2020-11-20,17:29:26,Photo,6,4,0,1,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/299208331360137/permalink/370836947530608,,,,,,,,,,-0.65
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-20 17:29:11 EST,2020-11-20,17:29:11,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1012897195862709,,,,,,,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-20 16:28:01 EST,2020-11-20,16:28:01,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1012869225865506,https://www.facebook.com/groups/199333443831324/permalink/1086089265155733/,,,,,,,,,-42
wake up Australia,,643541389464960,none,,,2020-08-10 19:58:47 EDT,2355,N/A,2020-11-20 16:17:55 EST,2020-11-20,16:17:55,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/643541389464960/permalink/1012865135865915,"🚨🚨🚨 Circuit Courts have been Reassigned Effective November 20, 2020, ordered pursuant to Title 28, United States Code, Section 42. Look who is in charge of MI, WI, PA, and GA: 🇺🇸💪 MI - Brett M. Kavanaugh WI - Amy Coney Barrett PA - Samuel A. Alito GA - Clarence Thomas https://t.co/vYa13Li5Wo https://www.supremecourt.gov/about/circuitAssignments.aspx",https://www.facebook.com/photo.php?fbid=1785175568313099&set=gm.1012865135865915&type=3,,,,,,,,-23
"Arnica - Parents' Support Network, Promoting Natural Immunity",,98258276788,none,,,2017-10-25 05:23:53 EDT,40763,N/A,2020-11-20 15:26:16 EST,2020-11-20,15:26:16,Status,36,1,32,0,1,0,0,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/groups/98258276788/permalink/10159812198996789,"So everything I've been doing to help my sons constipation naturally has back fired and caused what I think is the beginning of decay on his partially descended baby teeth at the front. The dentist wants to see us on Thursday and has already said I need to switch to fluoride toothpaste. I need to see her to be sure about what is causing the discolouration on his teeth as there is a microscopic chance it could be something else, but I will be declining fluoride based treatment. Anyone else been through this and got any advice on how to proceed? Looking at remineralising toothpastes and making my own, maybe cutting out fruit 😢 we have such a healthy diet I feel like I've really dropped the ball and let my son down here. I'm so sad.",,,,,,,,,-1.19
